0;;
315;D48.1;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL TEJIDO CONJUNTIVO Y OTRO TEJIDO BLANDO
316;D48.3;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL RETROPERITONEO
317;D48.4;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL PERITONEO
318;D48.5;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA PIEL
319;D48.6;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE LA MAMA
320;D48.7;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE OTROS SITIOS ESPECIFICADOS
321;D48.9;TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO, DE SITIO NO ESPECIFICADO
322;D50.0;ANEMIA POR DEFICIENCIA DE HIERRO SECUNDARIA A PÉRDIDA DE SANGRE (CRÓNICA)
323;D50.8;OTRAS ANEMIAS POR DEFICIENCIA DE HIERRO
324;D50.9;ANEMIA POR DEFICIENCIA DE HIERRO SIN OTRA ESPECIFICACIÓN
325;D51.0;ANEMIA POR DEFICIENCIA DE VITAMINA B12 DEBIDA A DEFICIENCIA DEL FACTOR INTRÍNSECO
326;D51.3;OTRAS ANEMIAS POR DEFICIENCIA DIETÉTICA DE VITAMINAB12
327;D51.8;OTRAS ANEMIAS POR DEFICIENCIA DE VITAMINAB12
328;D52.9;ANEMIA POR DEFICIENCIA DE FOLATOS, SIN OTRA ESPECIFICACIÓN
329;D53.1;OTRAS ANEMIAS MEGALOBLÁSTICAS, NO CLASIFICADAS EN OTRA PARTE
330;D53.9;ANEMIA NUTRICIONAL, NO ESPECIFICADA
331;D56.9;TALASEMIA, NO ESPECIFICADA
332;D57.0;ANEMIA FALCIFORME CON CRISIS
333;D57.1;ANEMIA FALCIFORME SIN CRISIS
334;D58.0;ESFEROCITOSIS HEREDITARIA
335;D59.1;OTRAS ANEMIAS HEMOLÍTICAS AUTOINMUNES
336;D59.3;SÍNDROME HEMOLÍTICO
337;D59.4;OTRAS ANEMIAS HEMOLÍTICAS NO AUTOINMUNES
338;D59.5;HEMOGLOBINURIA PAROXÍSTICA NOCTURNA [MARCHIAFAVA
339;D59.9;ANEMIA HEMOLÍTICA ADQUIRIDA, SIN OTRA ESPECIFICACIÓN
340;D61.8;OTRAS ANEMIAS APLÁSTICAS ESPECIFICADAS
341;D61.9;ANEMIA APLÁSTICA, SIN OTRA ESPECIFICACIÓN
342;D62;ANEMIA POSTHEMORRÁGICA AGUDA
343;D63.0;ANEMIA EN ENFERMEDAD NEOPLÁSICA (C00
344;D63.8;ANEMIA EN OTRAS ENFERMEDADES CRÓNICAS CLASIFICADAS EN OTRA PARTE
345;D64.8;OTRAS ANEMIAS ESPECIFICADAS
346;D64.9;ANEMIA DE TIPO NO ESPECIFICADO
347;D65;COAGULACIÓN INTRAVASCULAR DISEMINADA [SÍNDROME DE DESFIBRINACIÓN]
348;D66;DEFICIENCIA HEREDITARIA DEL FACTOR VIII
349;D68.0;ENFERMEDAD DE VON WILLEBRAND
350;D68.2;DEFICIENCIA HEREDITARIA DE OTROS FACTORES DE LA COAGULACIÓN
351;D68.3;TRASTORNO HEMORRÁGICO DEBIDO A ANTICOAGULANTES CIRCULANTES
352;D68.4;DEFICIENCIA ADQUIRIDA DE FACTORES DE LA COAGULACIÓN
353;D68.5;TROMBOFILIA PRIMARIA
354;D68.6;OTRAS TROMBOFILIAS
355;D68.8;OTROS DEFECTOS ESPECIFICADOS DE LA COAGULACIÓN
356;D68.9;DEFECTO DE LA COAGULACIÓN, NO ESPECIFICADO
357;D69.0;PÚRPURA ALÉRGICA
358;D69.2;OTRAS PÚRPURAS NO TROMBOCITOPÉNICAS
359;D69.3;PÚRPURA TROMBOCITOPÉNICA IDIOPÁTICA
360;D69.4;OTRAS TROMBOCITOPENIAS PRIMARIAS
361;D69.5;TROMBOCITOPENIA SECUNDARIA
362;D69.6;TROMBOCITOPENIA NO ESPECIFICADA
363;D69.8;OTRAS AFECCIONES HEMORRÁGICAS ESPECIFICADAS
364;D69.9;AFECCIÓN HEMORRÁGICA, NO ESPECIFICADA
365;D70;AGRANULOCITOSIS
366;D72.1;EOSINOFILIA
367;D72.8;OTROS TRASTORNOS ESPECIFICADOS DE LOS LEUCOCITOS
368;D73.0;HIPOESPLENISMO
369;D73.1;HIPERESPLENISMO
370;D73.3;ABSCESO DEL BAZO
371;D73.5;INFARTO DEL BAZO
372;D75.1;POLICITEMIA SECUNDARIA
373;D75.8;OTRAS ENFERMEDADES ESPECIFICADAS DE LA SANGRE Y DE LOS ÓRGANOS HEMATOPOYÉTICOS
374;D75.9;ENFERMEDAD DE LA SANGRE Y DE LOS ÓRGANOS HEMATOPOYÉTICOS, NO ESPECIFICADA
375;D76.2;SÍNDROME HEMOFAGOCÍTICO ASOCIADO A INFECCIÓN
376;D82.1;SÍNDROME DE DI GEORGE
377;D82.3;INMUNODEFICIENCIA CONSECUTIVA A RESPUESTA DEFECTUOSA
378;D84.1;DEFECTO DEL SISTEMA DEL COMPLEMENTO
379;D84.8;OTRAS INMUNODEFICIENCIAS ESPECIFICADAS
380;D84.9;INMUNODEFICIENCIA, NO ESPECIFICADA
381;D89.1;CRIOGLOBULINEMIA
382;D89.3;SÍNDROME DE RECONSTITUCIÓN INMUNE
383;E02;HIPOTIROIDISMO SUBCLÍNICO POR DEFICIENCIA DE YODO
384;E03.8;OTROS HIPOTIROIDISMOS ESPECIFICADOS
385;E03.9;HIPOTIROIDISMO, NO ESPECIFICADO
386;E04.0;BOCIO DIFUSO NO TÓXICO
387;E04.1;NÓDULO TIROIDEO SOLITARIO NO TÓXICO
388;E04.2;BOCIO MULTINODULAR NO TÓXICO
389;E04.8;OTROS BOCIOS NO TÓXICOS ESPECIFICADOS
390;E04.9;BOCIO NO TÓXICO, NO ESPECIFICADO
391;E05.0;TIROTOXICOSIS CON BOCIO DIFUSO
392;E05.9;TIROTOXICOSIS, NO ESPECIFICADA
393;E06.1;TIROIDITIS SUBAGUDA
394;E06.3;TIROIDITIS AUTOINMUNE
395;E06.5;OTRAS TIROIDITIS CRÓNICAS
396;E06.9;TIROIDITIS, NO ESPECIFICADA
397;E07.8;OTROS TRASTORNOS ESPECIFICADOS DE LA GLÁNDULA TIROIDES
398;E10.1;DIABETES MELLITUS TIPO 1 CON CETOACIDOSIS
399;E10.2;DIABETES MELLITUS TIPO 1 CON COMPLICACIONES RENALES
400;E10.4;DIABETES MELLITUS TIPO 1 CON COMPLICACIONES NEUROLÓGICAS
401;E10.5;DIABETES MELLITUS TIPO 1 CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS
402;E10.6;DIABETES MELLITUS TIPO 1 CON OTRAS COMPLICACIONES ESPECIFICADAS
403;E10.7;DIABETES MELLITUS TIPO 1 CON COMPLICACIONES MÚLTIPLES
404;E10.8;DIABETES MELLITUS TIPO 1 CON COMPLICACIONES NO ESPECIFICADAS
405;E10.9;DIABETES MELLITUS TIPO 1 SIN COMPLICACIONES
406;E11.0;DIABETES MELLITUS TIPO 2 CON COMA
407;E11.1;DIABETES MELLITUS TIPO 2 CON CETOACIDOSIS
408;E11.2;DIABETES MELLITUS TIPO 2 CON COMPLICACIONES RENALES
409;E11.3;DIABETES MELLITUS TIPO 2 CON COMPLICACIONES OFTÁLMICAS
410;E11.4;DIABETES MELLITUS TIPO 2 CON COMPLICACIONES NEUROLÓGICAS
411;E11.5;DIABETES MELLITUS TIPO 2 CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS
412;E11.6;DIABETES MELLITUS TIPO 2 CON OTRAS COMPLICACIONES ESPECIFICADAS
413;E11.7;DIABETES MELLITUS TIPO 2 CON COMPLICACIONES MÚLTIPLES
414;E11.8;DIABETES MELLITUS TIPO 2 CON COMPLICACIONES NO ESPECIFICADAS
415;E11.9;DIABETES MELLITUS TIPO 2 SIN COMPLICACIONES
416;E13.2;OTRAS DIABETES MELLITUS ESPECIFICADAS, CON COMPLICACIONES RENALES
417;E13.3;OTRAS DIABETES MELLITUS ESPECIFICADAS, CON COMPLICACIONES OFTÁLMICAS
418;E13.4;OTRAS DIABETES MELLITUS ESPECIFICADAS, CON COMPLICACIONES NEUROLÓGICAS
419;E13.5;OTRAS DIABETES MELLITUS ESPECIFICADAS, CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS
420;E13.9;OTRAS DIABETES MELLITUS ESPECIFICADAS, SIN MENCIÓN DE COMPLICACIÓN
421;E14.1;DIABETES MELLITUS, NO ESPECIFICADA, CON CETOACIDOSIS
422;E14.5;DIABETES MELLITUS, NO ESPECIFICADA, CON COMPLICACIONES CIRCULATORIAS PERIFÉRICAS
423;E14.7;DIABETES MELLITUS, NO ESPECIFICADA, CON COMPLICACIONES MÚLTIPLES
424;E14.9;DIABETES MELLITUS, NO ESPECIFICADA, SIN MENCIÓN DE COMPLICACIÓN
425;E16.0;HIPOGLICEMIA SIN COMA, INDUCIDA POR DROGAS
426;E16.1;OTRAS HIPOGLICEMIAS
427;E16.2;HIPOGLICEMIA, NO ESPECIFICADA
428;E21.0;HIPERPARATIROIDISMO PRIMARIO
429;E21.1;HIPERPARATIROIDISMO SECUNDARIO NO CLASIFICADO EN OTRA PARTE
430;E21.2;OTROS TIPOS DE HIPERPARATIROIDISMO
431;E21.3;HIPERPARATIROIDISMO, SIN OTRA ESPECIFICACIÓN
432;E21.4;OTROS TRASTORNOS ESPECIFICADOS DE LA GLÁNDULA PARATIROIDES
433;E22.0;ACROMEGALIA Y GIGANTISMO HIPOFISARIO
434;E22.1;HIPERPROLACTINEMIA
435;E22.2;SÍNDROME DE SECRECIÓN INAPROPIADA DE HORMONA ANTIDIURÉTICA
436;E23.0;HIPOPITUITARISMO
437;E23.2;DIABETES INSÍPIDA
438;E23.6;OTROS TRASTORNOS DE LA GLÁNDULA HIPÓFISIS
439;E24.2;SÍNDROME DE CUSHING INDUCIDO POR DROGAS
440;E24.8;OTROS TIPOS DE SÍNDROME DE CUSHING
441;E24.9;SÍNDROME DE CUSHING, NO ESPECIFICADO
442;E25.0;TRASTORNOS ADRENOGENITALES CONGÉNITOS CON DEFICIENCIA ENZIMÁTICA
443;E27.1;INSUFICIENCIA CORTICOSUPRARRENAL PRIMARIA
444;E27.2;CRISIS ADDISONIANA
445;E27.4;OTRAS INSUFICIENCIAS CORTICOSUPRARRENALES Y LAS NO ESPECIFICADAS
446;E27.8;OTROS TRASTORNOS ESPECIFICADOS DE LA GLÁNDULA SUPRARRENAL
447;E28.2;SÍNDROME DE OVARIO POLIQUÍSTICO
448;E28.3;INSUFICIENCIA OVÁRICA PRIMARIA
449;E30.1;PUBERTAD PRECOZ
450;E31.0;INSUFICIENCIA POLIGLANDULAR AUTOINMUNE
451;E34.8;OTROS TRASTORNOS ENDOCRINOS ESPECIFICADOS
452;E34.9;TRASTORNO ENDOCRINO, NO ESPECIFICADO
453;E43;DESNUTRICIÓN PROTEICOCALÓRICA SEVERA, NO ESPECIFICADA
454;E44.0;DESNUTRICIÓN PROTEICOCALÓRICA MODERADA
455;E44.1;DESNUTRICIÓN PROTEICOCALÓRICA LEVE
456;E46;DESNUTRICIÓN PROTEICOCALÓRICA, NO ESPECIFICADA
457;E51.2;ENCEFALOPATÍA DE WERNICKE
458;E53.8;DEFICIENCIA DE OTRAS VITAMINAS DEL GRUPO B
459;E53.9;DEFICIENCIA DE VITAMINA B, NO ESPECIFICADA
460;E55.9;DEFICIENCIA DE VITAMINA D, NO ESPECIFICADA
461;E56.8;DEFICIENCIA DE OTRAS VITAMINAS
462;E56.9;DEFICIENCIA DE VITAMINA, NO ESPECIFICADA
463;E61.1;DEFICIENCIA DE HIERRO
464;E61.9;DEFICIENCIA DE OTRO ELEMENTO NUTRICIONAL, NO ESPECIFICADO
465;E66.0;OBESIDAD DEBIDA A EXCESO DE CALORÍAS
466;E66.1;OBESIDAD INDUCIDA POR DROGAS
467;E66.2;OBESIDAD EXTREMA CON HIPOVENTILACIÓN ALVEOLAR
468;E66.8;OTROS TIPOS DE OBESIDAD
469;E66.9;OBESIDAD, NO ESPECIFICADA
470;E71.3;TRASTORNOS DEL METABOLISMO DE LOS ÁCIDOS GRASOS
471;E73.8;OTROS TIPOS DE INTOLERANCIA A LA LACTOSA
472;E73.9;INTOLERANCIA A LA LACTOSA, NO ESPECIFICADA
473;E74.3;OTROS TRASTORNOS DE LA ABSORCIÓN INTESTINAL DE CARBOHIDRATOS
474;E74.8;OTROS TRASTORNOS ESPECIFICADOS DEL METABOLISMO DE LOS CARBOHIDRATOS
475;E74.9;TRASTORNO DEL METABOLISMO DE LOS CARBOHIDRATOS, NO ESPECIFICADO
476;E75.5;OTROS TRASTORNOS DEL ALMACENAMIENTO DE LÍPIDOS
477;E77.8;OTROS TRASTORNOS DEL METABOLISMO DE LAS GLUCOPROTEÍNAS
478;E78.0;HIPERCOLESTEROLEMIA PURA
479;E78.1;HIPERGLICERIDEMIA PURA
480;E78.2;HIPERLIPIDEMIA MIXTA
481;E78.4;OTRA HIPERLIPIDEMIA
482;E78.5;HIPERLIPIDEMIA NO ESPECIFICADA
483;E78.8;OTROS TRASTORNOS DEL METABOLISMO DE LAS LIPOPROTEÍNAS
484;E78.9;TRASTORNO DEL METABOLISMO DE LAS LIPOPROTEÍNAS, NO ESPECIFICADO
485;E79.0;HIPERURICEMIA SIN SIGNOS DE ARTRITIS INFLAMATORIA Y ENFERMEDAD TOFÁCEA
486;E80.2;OTRAS PORFIRIAS:
487;E80.4;SÍNDROME DE GILBERT
488;E80.6;OTROS TRASTORNOS DEL METABOLISMO DE LA BILIRRUBINA
489;E83.1;TRASTORNOS DEL METABOLISMO DEL HIERRO
490;E83.3;DESÓRDENES DEL METABOLISMO DEL FÓSFORO Y FOSFATASAS
491;E83.4;TRASTORNOS DEL METABOLISMO DEL MAGNESIO
492;E83.5;TRASTORNOS DEL METABOLISMO DEL CALCIO
493;E85.0;AMILOIDOSIS HEREDOFAMILIAR NO NEUROPÁTICA
494;E85.9;AMILOIDOSIS, NO ESPECIFICADA
495;E86;DEPLECIÓN DEL VOLUMEN
496;E87.0;HIPEROSMOLARIDAD E HIPERNATREMIA
497;E87.1;HIPOSMOLARIDAD E HIPONATREMIA
498;E87.2;ACIDOSIS
499;E87.3;ALCALOSIS
500;E87.4;TRASTORNOS MIXTOS DEL BALANCE ÁCIDO
501;E87.5;HIPERPOTASEMIA
502;E87.6;HIPOPOTASMIA
503;E87.8;OTROS TRASTORNOS DEL EQUILIBRIO DE LOS ELECTRÓLITOS Y DE LOS LÍQUIDOS, NO CLASIFICADOS EN OTRA PARTE
504;E88.0;TRASTORNOS DEL METABOLISMO DE LAS PROTEÍNAS PLASMÁTICAS, NO CLASIFICADOS EN OTRA PARTE
505;E88.1;LIPODISTROFIA, NO CLASIFICADA EN OTRA PARTE
506;E88.2;LIPOMATOSIS, NO CLASIFICADA EN OTRA PARTE
507;E88.8;OTROS TRASTORNOS ESPECIFICADOS DEL METABOLISMO
508;E88.9;TRASTORNO METABÓLICO, NO ESPECIFICADO
509;E89.0;HIPOTIROIDISMO CONSECUTIVO A PROCEDIMIENTOS
510;E89.2;HIPOPARATIROIDISMO CONSECUTIVO A PROCEDIMIENTOS
511;E89.3;HIPOPITUITARISMO CONSECUTIVO A PROCEDIMIENTOS
512;F00.1;DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER, DE COMIENZO TARDÍO (G30.1 )
513;F00.9;DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER, NO ESPECIFICADA (G30.9 )
514;F01.1;DEMENCIA VASCULAR POR INFARTOS MÚLTIPLES
515;F01.9;DEMENCIA VASCULAR, NO ESPECIFICADA
516;F02.3;DEMENCIA EN LA ENFERMEDAD DE PARKINSON (G20 )
517;F03;DEMENCIA, NO ESPECIFICADA
518;F05.1;DELIRIO SUPERPUESTO A UN CUADRO DE DEMENCIA
519;F05.8;OTROS DELIRIOS
520;F05.9;DELIRIO, NO ESPECIFICADO
521;F06.1;TRASTORNO CATATÓNICO, ORGÁNICO
522;F06.2;TRASTORNO DELIRANTE [ESQUIZOFRENIFORME], ORGÁNICO
523;F06.7;TRASTORNO COGNOSCITIVO LEVE
524;F06.8;OTROS TRASTORNOS MENTALES ESPECIFICADOS DEBIDOS A LESIÓN Y DISFUNCIÓN CEREBRAL Y A ENFERMEDAD FÍSICA
525;F06.9;TRASTORNO MENTAL NO ESPECIFICADO DEBIDO A LESIÓN Y DISFUNCIÓN CEREBRAL Y A ENFERMEDAD FÍSICA
526;F07.0;TRASTORNO DE LA PERSONALIDAD, ORGÁNICO
527;F09;TRASTORNO MENTAL ORGÁNICO O SINTOMÁTICO, NO ESPECIFICADO
528;F10.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, INTOXICACIÓN AGUDA
529;F10.1;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, USO NOCIVO
530;F10.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, SÍNDROME DE DEPENDENCIA
531;F10.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, ESTADO DE ABSTINENCIA
532;F10.4;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, ESTADO DE ABSTINENCIA CON DELIRIO
533;F10.5;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, TRASTORNO PSICÓTICO
534;F10.6;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, SÍNDROME AMNÉSICO
535;F10.9;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALCOHOL, TRASTORNO MENTAL Y DEL COMPORTAMIENTO, NO ESPECIFICADO
536;F11.1;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIÁCEOS, USO NOCIVO
537;F11.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIÁCEOS, SÍNDROME DE DEPENDENCIA
538;F11.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIÁCEOS, ESTADO DE ABSTINENCIA
539;F12.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES, INTOXICACIÓN AGUDA
540;F12.1;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES, USO NOCIVO
541;F12.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES, SÍNDROME DE DEPENDENCIA
542;F12.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES, ESTADO DE ABSTINENCIA
543;F12.7;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES, TRASTORNO PSICÓTICO RESIDUAL Y DE COMIENZO TARDÍO
544;F12.9;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE CANNABINOIDES, TRASTORNO MENTAL Y DEL COMPORTAMIENTO, NO ESPECIFICADO
545;F13.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNÓTICOS, INTOXICACIÓN AGUDA
546;F13.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNÓTICOS, SÍNDROME DE DEPENDENCIA
547;F13.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNÓTICOS, ESTADO DE ABSTINENCIA
548;F13.4;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE SEDANTES O HIPNÓTICOS, ESTADO DE ABSTINENCIA CON DELIRIO
549;F14.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAÍNA, INTOXICACIÓN AGUDA
550;F14.1;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAÍNA, USO NOCIVO
551;F14.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAÍNA, SÍNDROME DE DEPENDENCIA
552;F14.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAÍNA, ESTADO DE ABSTINENCIA
553;F14.4;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAÍNA, ESTADO DE ABSTINENCIA CON DELIRIO
554;F14.5;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAÍNA, TRASTORNO PSICÓTICO
555;F14.9;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE COCAÍNA, TRASTORNO MENTAL Y DEL COMPORTAMIENTO, NO ESPECIFICADO
556;F15.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OTROS ESTIMULANTES, INCLUIDA LA CAFEÍNA, INTOXICACIÓN AGUDA
557;F15.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OTROS ESTIMULANTES, INCLUIDA LA CAFEÍNA, SÍNDROME DE DEPENDENCIA
558;F15.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OTROS ESTIMULANTES, INCLUIDA LA CAFEÍNA, ESTADO DE ABSTINENCIA
559;F16.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALUCINÓGENOS, INTOXICACIÓN AGUDA
560;F16.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE ALUCINÓGENOS, SÍNDROME DE DEPENDENCIA
561;F17.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, INTOXICACIÓN AGUDA
562;F17.1;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, USO NOCIVO
563;F17.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, SÍNDROME DE DEPENDENCIA
564;F17.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, ESTADO DE ABSTINENCIA
565;F17.8;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, OTROS TRASTORNOS MENTALES Y DEL COMPORTAMIENTO
566;F17.9;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE TABACO, TRASTORNO MENTAL Y DEL COMPORTAMIENTO, NO ESPECIFICADO
567;F18.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLÁTILES, SÍNDROME DE DEPENDENCIA
568;F19.0;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MÚLTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS, INTOXICACIÓN AGUDA
569;F19.1;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MÚLTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS, USO NOCIVO
570;F19.2;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MÚLTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS, SÍNDROME DE DEPENDENCIA
571;F19.3;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MÚLTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS, ESTADO DE ABSTINENCIA
572;F19.4;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MÚLTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS, ESTADO DE ABSTINENCIA CON DELIRIO
573;F19.5;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MÚLTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS, TRASTORNO PSICÓTICO
574;F19.9;TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE MÚLTIPLES DROGAS Y AL USO DE OTRAS SUSTANCIAS PSICOACTIVAS, TRASTORNO MENTAL Y DEL COMPORTAMIENTO, NO ESPECIFICADO
575;F20.0;ESQUIZOFRENIA PARANOIDE
576;F20.1;ESQUIZOFRENIA HEBEFRÉNICA
577;F20.2;ESQUIZOFRENIA CATATÓNICA
578;F20.5;ESQUIZOFRENIA RESIDUAL
579;F20.6;ESQUIZOFRENIA SIMPLE
580;F20.9;ESQUIZOFRENIA, NO ESPECIFICADA
581;F22.0;TRASTORNO DELIRANTE
582;F23.2;TRASTORNO PSICÓTICO AGUDO DE TIPO ESQUIZOFRÉNICO
583;F23.3;OTRO TRASTORNO PSICÓTICO AGUDO, CON PREDOMINIO DE IDEAS DELIRANTES
584;F23.8;OTROS TRASTORNOS PSICÓTICOS AGUDOS Y TRANSITORIOS
585;F23.9;TRASTORNO PSICÓTICO AGUDO Y TRANSITORIO, NO ESPECIFICADO
586;F25.2;TRASTORNO ESQUIZOAFECTIVO DE TIPO MIXTO
587;F25.9;TRASTORNO ESQUIZOAFECTIVO, NO ESPECIFICADO
588;F29;PSICOSIS DE ORIGEN NO ORGÁNICO, NO ESPECIFICADA
589;F30.1;MANÍA SIN SÍNTOMAS PSICÓTICOS
590;F30.2;MANÍA CON SÍNTOMAS PSICÓTICOS
591;F30.9;EPISODIO MANÍACO, NO ESPECIFICADO
592;F31.0;TRASTORNO AFECTIVO BIPOLAR, EPISODIO HIPOMANÍACO PRESENTE
593;F31.1;TRASTORNO AFECTIVO BIPOLAR, EPISODIO MANÍACO PRESENTE SIN SÍNTOMAS PSICÓTICOS
594;F31.2;TRASTORNO AFECTIVO BIPOLAR, EPISODIO MANÍACO PRESENTE CON SÍNTOMAS PSICÓTICOS
595;F31.3;TRASTORNO AFECTIVO BIPOLAR, EPISODIO DEPRESIVO PRESENTE LEVE O MODERADO
596;F31.4;TRASTORNO AFECTIVO BIPOLAR, EPISODIO DEPRESIVO GRAVE PRESENTE SIN SÍNTOMAS PSICÓTICOS
597;F31.5;TRASTORNO AFECTIVO BIPOLAR, EPISODIO DEPRESIVO GRAVE PRESENTE CON SÍNTOMAS PSICÓTICOS
598;F31.6;TRASTORNO AFECTIVO BIPOLAR, EPISODIO MIXTO PRESENTE
599;F31.7;TRASTORNO AFECTIVO BIPOLAR, ACTUALMENTE EN REMISIÓN
600;F31.8;OTROS TRASTORNOS AFECTIVOS BIPOLARES
601;F31.9;TRASTORNO AFECTIVO BIPOLAR, NO ESPECIFICADO
602;F32.0;EPISODIO DEPRESIVO LEVE
603;F32.1;EPISODIO DEPRESIVO MODERADO
604;F32.2;EPISODIO DEPRESIVO GRAVE SIN SÍNTOMAS PSICÓTICOS
605;F32.3;EPISODIO DEPRESIVO GRAVE CON SÍNTOMAS PSICÓTICOS
606;F32.8;OTROS EPISODIOS DEPRESIVOS
607;F32.9;EPISODIO DEPRESIVO, NO ESPECIFICADO
608;F33.2;TRASTORNO DEPRESIVO RECURRENTE, EPISODIO DEPRESIVO GRAVE PRESENTE SIN SÍNTOMAS PSICÓTICOS
